date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-05-29,San Antonio Spurs (+136) @ Oklahoma City Thunder (-161),Keldon Johnson,C1,3,3.78,0.78,26,OVER,OVER,6.1,0.6,HIGH,NORMAL,0|0|5|2|3|4|3,91,0.41,0.29,140,126,140,-161,135.5,0.485,0.515,0.971,0.4751,3.88,3.88,3.18,2.96,2
2026-05-29,San Antonio Spurs (+136) @ Oklahoma City Thunder (-161),Jalen Williams,C1,2.5,4.34,1.84,73.6,OVER,STRONG OVER,10.6,0.8,HIGH,NORMAL,2|6|7|1|7|1|0,90,0.724,0.37,101,-114,101,-161,135.5,0.483,0.517,0.994,0.494,4.36,4.36,4.22,3.2,5
2026-05-29,San Antonio Spurs (+136) @ Oklahoma City Thunder (-161),Jalen Williams,C1,2.5,4.34,1.84,73.6,OVER,STRONG OVER,10.7,0.8,HIGH,NORMAL,2|6|7|1|7|1|0,90,0.645,0.37,101,-114,101,-161,135.5,0.483,0.517,0.998,0.498,4.36,4.36,4.22,3.41,5
2026-05-29,San Antonio Spurs (+136) @ Oklahoma City Thunder (-161),Luke Kornet,C1,2.5,4.55,2.05,82,OVER,STRONG OVER,11.4,0.8,HIGH,NORMAL,6|3|2|2|7|1|5,81,0.669,0.31,-102,100,-102,-161,135.5,0.502,0.498,0.999,0.499,4.72,4.72,3.58,3.03,2
2026-05-29,New York Knicks (+142) @ San Antonio Spurs (-169),Dylan Harper,C1,3.5,4.61,1.11,31.7,OVER,OVER,7.7,0.8,HIGH,NORMAL,5|11|2|3|5|6|6,78,0.661,0.45,-152,114,-152,-169,142,0.563,0.437,0.953,0.4408,4.52,4.52,5.12,3.9,1
2026-05-29,New York Knicks (+142) @ San Antonio Spurs (-169),Dylan Harper,C1,3.5,4.61,1.11,31.7,OVER,OVER,7.6,0.8,HIGH,NORMAL,5|11|2|3|5|6|6,78,0.762,0.45,-152,114,-152,-169,142,0.563,0.437,0.927,0.408,4.52,4.52,5.12,3.54,1
2026-05-29,New York Knicks (+189) @ Oklahoma City Thunder (-228),Jalen Williams,C1,3.5,4.34,0.84,24,OVER,OVER,6.4,0.6,HIGH,NORMAL,2|6|7|1|7|1|0,78,0.724,0.37,122,-162,122,-227.5,189,0.421,0.579,0.877,0.3881,4.36,4.36,4.22,3.2,1
2026-05-29,New York Knicks (+189) @ Oklahoma City Thunder (-228),Jalen Williams,C1,3.5,4.34,0.84,24,OVER,OVER,6.3,0.6,HIGH,NORMAL,2|6|7|1|7|1|0,78,0.645,0.37,122,-162,122,-227.5,189,0.421,0.579,0.904,0.4127,4.36,4.36,4.22,3.41,1
2026-05-29,San Antonio Spurs (+136) @ Oklahoma City Thunder (-161),Isaiah Hartenstein,C1,7.5,9.18,1.68,22.4,OVER,OVER,10.4,0.6,MED,NORMAL,10|2|13|8|7|15|5,69,1.5,0.48,200,108,200,-161,135.5,0.409,0.591,0.869,0.4018,9.24,9.24,8.86,4.79,5
2026-05-29,San Antonio Spurs (+136) @ Oklahoma City Thunder (-161),Isaiah Hartenstein,C1,7.5,9.18,1.68,22.4,OVER,OVER,10.4,0.6,MED,NORMAL,10|2|13|8|7|15|5,69,1.431,0.48,200,108,200,-161,135.5,0.409,0.591,0.88,0.41,9.24,9.24,8.86,5.04,5
2026-05-29,New York Knicks (+189) @ Oklahoma City Thunder (-228),Mitchell Robinson,C1,4.5,7.22,2.72,60.4,OVER,OVER,13.1,0.6,MED,NORMAL,4|6|6|6|4|3|10,68,1.35,0.16,-114,-114,-114,-227.5,189,0.5,0.5,0.978,0.4765,7.48,7.48,5.75,3.75,1
2026-05-29,New York Knicks (+189) @ Oklahoma City Thunder (-228),Mitchell Robinson,C1,4.5,7.22,2.72,60.4,OVER,OVER,13.1,0.6,MED,NORMAL,4|6|6|6|4|3|10,68,1.382,0.16,-114,-114,-114,-227.5,189,0.5,0.5,0.975,0.4732,7.48,7.48,5.75,3.62,1
